Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Unnamed: 15,Unnamed: 16,Temperature_Binned
45,12,25,0.08189856563671553,-0.29268577773250853,38,0.47445604648717404,0.07918619073259414,-0.05277119237980039,0.6448682997153647,0.5169968703654013,0.22090242998259613,308,60,2586,,,Hot
45,13,24,0.05157692537498578,-0.29268577773250853,33,0.4277129680276846,-0.014051600423407232,-0.03724127147621716,0.6212326460807792,0.5341216170265777,0.13335388083051897,320,54,2712,,,Hot
45,14,20,3.013693004521042e-05,-0.29268577773250853,20,0.2904051750529344,-0.11505920750907539,0.05593825394528216,0.51093292911938,0.4035454237351078,-0.20589674713378,341,37,2763,,,Hot
45,15,22,0.145574010186348,-0.29268577773250853,43,0.5241205673503816,-0.04901577210690775,-0.05898316074123367,0.6291111972923077,0.5983394170059891,-0.03298836255842763,360,30,2769,,,Hot
45,16,20,0.11525236992461825,-0.29268577773250853,27,0.36051979274216855,-0.1500233791925759,-0.012393398030484011,0.5818398900231366,0.49773153037157786,-0.20151931967617615,357,42,3026,,,Hot
45,17,33,0.6671062226880997,-0.29268577773250853,106,1.093801836075409,0.017027663295259895,-0.5031388985837137,0.9127390409073343,1.1784402101533389,0.5382659206588758,339,69,3512,,,Hot
45,18,48,0.8460039002323052,-0.29268577773250853,166,1.4911180029810691,0.5181807907587673,-0.6553321234388293,1.1412170260416612,1.456717343397455,1.1883138981130488,319,79,3258,,,Hot
45,19,39,0.4578869048821644,-0.29268577773250853,107,1.096723278479127,0.2734315889742637,-0.43791323078866423,0.9284961433303912,1.1013788501780453,0.6323806109973588,282,109,3039,,,Hot
45,20,28,0.14860617421252098,-0.29268577773250853,52,0.6146852818656423,-0.11505920750907539,-0.195646464692766,0.5266900315424371,0.8059769702727526,0.18807172405056719,253,169,3274,,,Hot
45,21,20,0.027319613165601983,-0.29268577773250853,23,0.3196195990901153,-0.29764988185624475,-0.05898316074123367,0.3139691488311673,0.6261671303304007,-0.061441641032852705,224,208,3367,,,Hot
45,22,21,0.0970593857675804,-0.29268577773250853,29,0.38096988956819516,-0.25103098627824405,-0.17701055960846615,0.35336190488880986,0.7824304436136351,0.18369429659296332,209,248,3497,,,Hot
45,23,21,0.039448269270293886,-0.29268577773250853,292,0.19691901813395554,-0.2354913544189105,-0.05898316074123367,0.36124045610033834,0.6047611970039303,0.1202215984577074,198,277,3510,,,Hot
54,0,21,0.08796289368906147,-0.29268577773250853,294,0.22321199976741835,-0.2393762623837439,-0.13352678107843313,0.36911900731186686,0.6475730636568712,0.1968265789657749,190,310,3658,,,Hot
54,1,10,-0.4002155145247875,-0.29268577773250853,245,-0.39029090501338043,-0.4413914765550802,0.4224443872698462,0.13276247096601146,0.2258761771254029,-0.17963218238815687,194,290,3576,,,Hot
54,2,8,-0.5093734194670145,-0.29268577773250853,237,-0.5159129283732583,-0.4880103721330809,0.528047849414212,0.014584202793083768,0.2537038904498145,-0.30220015120106486,169,364,3649,,,Hot
54,4,5,-0.6670459488280093,-0.29268577773250853,118,-0.8548002472045566,-0.5657085314297488,1.0187933499674418,-0.17450102628360056,0.039644557185109786,-0.8296801598423298,171,347,3545,,,Hot
54,5,8,-0.41234417062947937,-0.29268577773250853,242,-0.44287686828030604,-0.4025423969067463,0.4224443872698462,0.06185551006225485,0.3179216904292259,-0.19933060594737423,154,403,3606,,,Hot
54,6,18,0.0849307296628885,-0.29268577773250853,18,0.26411219341947156,-0.014051600423407232,-0.16458662288559958,0.30609059761963875,0.8316640902645173,0.42664152048997744,154,405,3605,,,Hot
54,7,42,0.873293376467862,-0.29268577773250853,159,1.4356105973104254,0.40940336774343233,-0.7143458228724455,0.447904519427152,1.7221509166456888,1.3590335689595991,165,371,3608,,,Hot
54,9,38,0.630720254374024,-0.29268577773250853,92,0.9711012551192492,0.5414902385477677,-0.5714705505594799,0.818196426368992,1.2041273301451034,1.3852981337052224,203,274,3613,,,Hot
54,10,29,0.5397553335888348,-0.29268577773250853,59,0.6731141299400041,0.226812693396263,-0.3726875629936147,0.7000181581960644,0.9493967235601048,1.0832556391305561,251,209,3781,,,Hot
54,11,25,0.42150093656808874,-0.29268577773250853,53,0.6234496090767966,0.036452203119426846,-0.3167798477407151,0.5818398900231366,0.913006636905105,0.65645646201418,288,152,3845,,,Hot
54,12,38,0.7641354715256349,-0.29268577773250853,109,1.1142519329014355,0.3822090119895986,-0.5093508669451471,0.9521317969649767,1.2019867368124564,0.9453666742160346,328,89,3659,,,Hot
54,13,38,0.4609190689083374,-0.29268577773250853,109,1.1200948177088719,0.42494299960276594,-0.42859527824651433,0.9127390409073343,1.0714105435209864,0.715551732691832,342,50,3137,,,Hot
54,14,20,0.027319613165601983,-0.29268577773250853,29,0.3838913319719133,-0.014051600423407232,-0.0030754454883340793,0.5818398900231366,0.49345034370628377,-0.09646106069368357,345,39,2917,,,Hot
54,15,22,-0.036355831384030486,-0.29268577773250853,43,0.5270420097540996,0.013142755330426503,-0.0186053663919173,0.7315323630421784,0.4549196637186369,-0.12710305289691057,358,21,2377,,,Hot
54,16,27,0.018223121087083058,-0.29268577773250853,69,0.766600286858983,0.1840787057830957,-0.10246693927126668,0.8654677336381631,0.6047611970039303,0.021729480661620594,342,14,1982,,,Hot
54,17,42,0.39421146033253196,-0.29268577773250853,151,1.3713388644286275,0.5337204226181008,-0.41617134152364776,1.0545529627148476,0.9708026568865753,0.6345693247261607,341,8,1796,,,Hot
54,19,43,0.4973050372224131,-0.29268577773250853,137,1.2632454954910581,0.32005048455226437,-0.43791323078866423,0.7630465678882925,1.0114739302068692,2.2892369037004188,288,59,2035,,,Hot
54,20,44,0.5579483177458726,-0.29268577773250853,164,1.4706679061550425,0.23846741729076318,-0.5652585821980467,0.7945607727344065,1.2490797901306914,1.8799474364144582,272,86,2262,,,Hot
54,21,28,0.11222020589844528,-0.29268577773250853,65,0.7315429780143659,-0.05678558803657453,-0.1801165437891828,0.5266900315424371,0.6968067103077532,0.9869522350632712,250,112,2241,,,Hot
54,22,24,0.021255285113256035,-0.29268577773250853,44,0.5358063369652539,-0.12282902343874218,-0.09314898672911676,0.3927546609464524,0.5919176370080479,0.6498903208277742,224,131,2193,,,Hot
54,23,27,0.26989273525943996,-0.29268577773250853,59,0.6818784571511584,-0.13836865529807574,-0.35405165790931487,0.40851176336950945,0.7396185769606942,1.1270299137065947,214,179,2761,,,Hot
63,0,24,0.19105647057894262,-0.29268577773250853,59,0.6818784571511584,-0.20052718273540998,-0.3726875629936147,0.3218477000426958,0.8123987502706937,1.0175942272664982,205,206,2905,,,Hot
63,1,18,-0.17280321256181436,-0.29268577773250853,288,0.15601882448190227,-0.24326117034857728,-0.0683011132833836,0.29033349519658175,0.4656226303818722,0.6477016070989723,199,217,2902,,,Hot
63,2,9,-0.4669231231005929,-0.29268577773250853,247,-0.3727622505910719,-0.4413914765550802,0.4224443872698462,0.08549116369684039,0.15309600381540328,0.021729480661620594,193,219,2777,,,Hot
63,4,5,-0.6700781128541822,-0.29268577773250853,122,-0.7846856295153225,-0.5501688995704151,0.8634941409316096,-0.10359406537984393,-0.06310392278194847,-0.483863390691625,191,226,2790,,,Hot
63,5,6,-0.4699552871267659,-0.29268577773250853,236,-0.542205910006721,-0.47635564823858073,0.6274393431971447,-0.040565655687615824,0.08673761050334482,-0.26718073154023403,176,258,2783,,,Hot
63,6,15,0.06976990953202362,-0.29268577773250853,295,0.2378192117860088,-0.09563466768490844,-0.17079859124703287,0.23518363671588213,0.6026206036712832,0.7987228543863054,175,273,2960,,,Hot
63,7,46,1.1401238107710838,-0.29268577773250853,197,1.7277548376822343,0.8678225075937724,-0.8789629844504278,0.6133540948692507,1.9554755899042169,1.9565524169225257,184,264,3061,,,Hot
63,8,46,1.1492203028496026,-0.29268577773250853,202,1.7686550313342877,0.7357356367894372,-0.928658731341894,0.6527468509268933,1.8912577899248055,2.2892369037004188,205,224,3141,,,Hot
63,9,44,0.9400009850436674,-0.29268577773250853,170,1.52033242701825,0.8250885199806052,-0.6926039336074291,1.030917309080262,1.4759826833912784,2.0287799699729896,232,167,3029,,,Hot
63,10,25,0.4033079524110509,-0.29268577773250853,58,0.6643498027288498,0.35889956420059826,-0.2018584330541993,0.8497106312151061,0.6754007769812828,1.208012321672266,292,91,2913,,,Hot
63,11,22,0.2062172907098075,-0.29268577773250853,35,0.43939873764255694,0.1491145340995952,-0.10557292345198334,0.7551680166767639,0.4955909370389308,0.6236257560821511,329,51,2841,,,Hot
63,12,22,0.21228161876215346,-0.29268577773250853,47,0.5650207610024348,-0.05290068007174114,-0.16769260706631622,0.7157752606191213,0.5319810236939306,0.32596068896508873,360,26,2632,,,Hot
63,13,25,0.05764125342733173,-0.29268577773250853,67,0.7519930748403925,0.0947258225919277,-0.1739045754277495,0.6606254021384218,0.6240265369977537,0.7308727287934456,375,739,1513,,,Hot
63,14,25,0.12434886200313718,-0.29268577773250853,57,0.6585069179214137,0.10249563852159449,-0.16148063870488294,0.5660827876000797,0.5084344970348131,0.6739661718445954,374,0,1659,,,Hot
63,15,20,0.021255285113256035,-0.29268577773250853,29,0.37804844716447705,-0.03736104821240758,-0.009287413849767367,0.4951758266963231,0.35003059041893164,0.20339272015218068,364,3,1784,,,Hot
63,16,20,0.14860617421252098,-0.29268577773250853,24,0.32838392630126956,-0.1888724588409098,0.01245447541524914,0.4557830706386805,0.3307652504251082,-0.083328778320872,366,12,2355,,,Hot
63,17,37,0.8156822599705754,-0.29268577773250853,141,1.2983028043356752,0.23069760136109638,-0.49692693022228046,0.9363746945419198,1.1420501234983391,0.965065097775252,338,26,2336,,,Hot
63,18,48,0.9066471807557647,-0.29268577773250853,144,1.32167434356542,0.6968865571411033,-0.6087423607280796,1.3775735623875165,1.0949570701801041,1.3918642748916281,315,59,2734,,,Hot
63,19,59,1.3736004407864029,-0.29268577773250853,211,1.9030413819053198,0.654152569527936,-0.798207395751795,1.2987880502722313,1.72857269664363,2.0659881033626224,302,84,3006,,,Hot
63,20,48,0.9824512814100891,-0.29268577773250853,151,1.3713388644286275,0.4404826314620995,-0.614954329089513,0.9915245530226193,1.3132975901101027,1.6851519145510865,283,106,3010,,,Hot
63,21,40,1.0552232180382404,-0.29268577773250853,144,1.3187529011617019,0.23069760136109638,-0.6677560601616959,0.8418320800035776,1.3389847101018675,1.8865135776008641,261,158,3330,,,Hot
63,22,27,0.7186530111330403,-0.29268577773250853,87,0.933122503870914,-0.0023968765289070606,-0.5435166929330302,0.5818398900231366,1.0457234235292219,1.7157939067543135,257,173,3450,,,Hot
63,23,24,0.5245945134579698,-0.29268577773250853,70,0.7782860564738553,0.017027663295259895,-0.41617134152364776,0.5030543779078516,0.9322719768989285,1.3524674277731934,248,189,3440,,,Hot
74,0,14,0.060673417453504706,-0.29268577773250853,18,0.2582693086120354,-0.3170744216804117,-0.14284473362058306,0.23518363671588213,0.504153310369519,0.8359309877759381,234,182,3275,,,Hot
74,1,10,-0.11519209606452784,-0.29268577773250853,268,-0.08938233743041722,-0.4025423969067463,0.04351431722241558,0.16427667581212552,0.30079694376804955,0.5601530579468951,220,205,3245,,,Hot
74,2,7,-0.2637681333470036,-0.29268577773250853,254,-0.26759032405722066,-0.4880103721330809,0.18017762117394792,0.014584202793083768,0.24728211045187334,0.19901529269457682,211,220,3229,,,Hot
74,4,0,-0.24254298516379277,-0.29268577773250853,247,-0.3669193657836357,-0.4880103721330809,0.2205554155232643,0.014584202793083768,0.20018905713363833,0.19244915150817105,181,284,3208,,,Hot
74,5,7,-0.1909961967188522,-0.29268577773250853,250,-0.3230977297278644,-0.39865748894191294,0.1366938426439149,0.12488391975448296,0.23871973712128516,0.501057787269243,192,268,3288,,,Hot
74,6,7,-0.1788675406141603,-0.29268577773250853,258,-0.21500436079029506,-0.4336216606254134,0.1646477002703647,0.030341305216140795,0.25584448378246155,0.2274685711690019,211,226,3281,,,Hot
74,7,25,0.74897465139477,-0.29268577773250853,85,0.9155938494486056,0.24235232525559655,-0.5963184240052131,0.447904519427152,1.1185035968392216,1.3524674277731934,195,254,3222,,,Hot
74,8,36,0.9763869533577431,-0.29268577773250853,158,1.4297677125029893,0.19573342967759585,-0.7764655064867785,0.47941872427326604,1.4781232767239254,1.6851519145510865,221,205,3259,,,Hot
74,9,33,1.0188372497241647,-0.29268577773250853,96,1.0090800063675844,0.46379207925109983,-0.6180603132702296,0.7630465678882925,1.1292065635024569,1.9084007148888833,231,207,3504,,,Hot
74,10,30,1.0067085936194728,-0.29268577773250853,92,0.9711012551192492,0.5570298704071012,-0.6211662974509462,0.818196426368992,1.0949570701801041,1.9040232874312795,234,211,3656,,,Hot
74,11,36,1.0521910540120674,-0.29268577773250853,129,1.2018952050129783,0.7473903606839374,-0.6460141708966795,1.030917309080262,1.1613154634921625,1.9937605503121585,280,148,3621,,,Hot
74,12,16,0.06370558147967768,-0.29268577773250853,22,0.30793382947524295,-0.08397994379040827,0.018666443776682428,0.447904519427152,0.3136405037639318,0.13992002201692474,359,39,2987,,,Hot
74,13,15,0.08189856563671553,-0.29268577773250853,295,0.22613344217113643,-0.22383663052441033,0.07457415902958202,0.4006332121579809,0.2858127904395202,-0.113970770524099,370,31,3126,,,Hot
74,14,16,0.23350676694536426,-0.29268577773250853,23,0.3196195990901153,-0.2743404340672444,-0.021711350572633945,0.3927546609464524,0.4656226303818722,-0.10740462933769321,365,38,3153,,,Hot
74,15,24,0.5336910055364887,-0.29268577773250853,81,0.8805365406039884,-0.04901577210690775,-0.378899531355048,0.6842610557730073,0.820961123601282,0.6608338894717838,371,29,3106,,,Hot
74,16,27,0.46395123293451035,-0.29268577773250853,85,0.9097509646411693,0.17242398188859553,-0.3851114997164813,0.8575891824266346,0.8894601102459875,0.7133630189630301,363,27,2812,,,Hot
74,17,35,0.7853606197088456,-0.29268577773250853,131,1.2135809746278505,0.316165576587431,-0.518668819487297,1.1175813724070756,1.0692699501883394,0.8972149721823922,337,50,3028,,,Hot
74,18,39,1.1856062711636783,-0.29268577773250853,110,1.128859144920026,0.32782030048193117,-0.6677560601616959,0.9442532457534483,1.3475470834324557,1.0920104940457638,310,153,4358,,,Hot
74,19,57,1.704106319639257,-0.29268577773250853,223,1.9205700363276283,0.5764544102312682,-0.9566125889683438,1.1648526796762466,2.0967547498589223,2.129460801497878,295,173,4311,,,Hot
74,20,50,1.0249015777765107,-0.29268577773250853,171,1.5320181966331223,0.545375146512601,-0.7329817279567454,1.0545529627148476,1.544481670035984,1.5363193809925555,282,144,3601,,,Hot
74,21,32,0.6640740586619267,-0.29268577773250853,85,0.9097509646411693,0.12580508631059484,-0.4565491358729641,0.6212326460807792,1.0885352901821628,1.0044619448936867,268,156,3447,,,Hot
74,22,29,0.5700769738505644,-0.29268577773250853,74,0.8191862501259085,0.017027663295259895,-0.4192773257043644,0.5503256851770226,0.9472561302274578,0.9825748076056674,251,177,3350,,,Hot
74,23,30,0.7671676355518079,-0.29268577773250853,82,0.8863794254114247,-0.04901577210690775,-0.518668819487297,0.4951758266963231,1.1613154634921625,1.1576719059098217,230,236,3837,,,Hot
83,0,36,0.9036150167295917,-0.29268577773250853,111,1.131780587323744,0.08307109869742754,-0.6832859810652792,0.6133540948692507,1.2940322501162793,1.5012999613317246,227,228,3691,,,Hot
83,1,26,0.9278723289389755,-0.29268577773250853,82,0.8863794254114247,-0.1539082871574093,-0.7174518070531622,0.4006332121579809,1.0992382568453982,1.6173017889582268,213,299,4105,,,Hot
83,2,11,-0.07880612775045213,-0.29268577773250853,258,-0.21208291838657697,-0.4025423969067463,0.0869980957524486,0.12488391975448296,0.41424839039834305,0.16399587303374596,215,296,4121,,,Hot
83,4,5,-0.5245342395978795,-0.29268577773250853,119,-0.8460359199934023,-0.5423990836407484,1.0840190177624913,-0.1429868214374865,0.08673761050334482,-1.1361000818745999,210,302,4063,,,Hot
83,5,7,-0.35473305413219286,-0.29268577773250853,222,-0.5480487948141572,-0.42973675266058003,0.6709231217271777,0.02246275400461228,0.25156329711716746,-0.9216061364520107,202,308,3940,,,Hot
83,6,11,-0.08790261982897106,-0.29268577773250853,268,-0.08353945262298104,-0.29764988185624475,0.16154171608964807,0.19579088065823957,0.5234186503633425,-0.5057505279796443,205,283,3753,,,Hot
83,7,32,0.6519454025572348,-0.29268577773250853,97,1.0120014487713025,0.23069760136109638,-0.5776825189209133,0.5582042363885511,1.27904809678775,0.6674000306581896,206,253,3460,,,Hot
83,9,20,0.09099505771523446,-0.29268577773250853,293,0.2086047877488279,-0.05678558803657453,-0.031029303114783875,0.447904519427152,0.5319810236939306,-0.10521591560889128,210,200,2971,,,Hot
83,10,20,-0.039387995410203464,-0.29268577773250853,290,0.1764689213079289,-0.010166692458573842,0.10563400083674847,0.5660827876000797,0.2900939771048143,-0.2956340100146591,251,127,2568,,,Hot
83,11,19,-0.1424815723000846,-0.29268577773250853,292,0.2027619029413917,-0.07621012786074148,0.10252801665603181,0.6212326460807792,0.3307652504251082,-0.41382455136996327,275,81,2245,,,Hot
83,12,17,-0.16370672048329543,-0.29268577773250853,291,0.18815469092280127,-0.22383663052441033,0.18949557371609785,0.4557830706386805,0.3264840637598141,-0.6239410693349484,285,64,2106,,,Hot
83,13,19,-0.12428858814304676,-0.29268577773250853,292,0.19691901813395554,-0.09174975972007504,0.15532974772821476,0.5582042363885511,0.32862465709246114,-0.5101279554372481,290,73,2431,,,Hot
83,14,15,-0.215253508928236,-0.29268577773250853,292,0.19691901813395554,-0.24714607831341068,0.1584357319089314,0.46366162185020904,0.2900939771048143,-0.6458282066229677,288,76,2465,,,Hot
83,15,17,-0.18189970464033328,-0.29268577773250853,19,0.278719405438062,-0.21606681459474356,0.08389211157173196,0.6291111972923077,0.39712364373716663,-0.5911103634029196,278,84,2373,,,Hot
83,16,17,-0.26680029737317656,-0.29268577773250853,18,0.26411219341947156,-0.20829699866507678,0.15532974772821476,0.6369897485038363,0.3478899970862846,-0.6523943478093736,270,71,1903,,,Hot
83,17,26,-0.12125642411687378,-0.29268577773250853,56,0.6468211483065412,0.1296899942754282,-0.04966520819908374,0.9600103481765053,0.4506384770533428,-0.21465160204898773,268,52,1551,,,Hot
83,18,25,-0.2395108211376198,-0.29268577773250853,56,0.6497425907102594,0.044222019049093626,-0.027923318934067232,0.818196426368992,0.4014048304024608,-0.2868791550994514,256,52,1362,,,Hot
83,19,31,0.145574010186348,-0.29268577773250853,82,0.8893008678151427,0.08307109869742754,-0.29814394265641525,0.786682221522878,0.7417591702933413,0.0676924689664611,219,129,2022,,,Hot
83,20,30,0.04854476134881281,-0.29268577773250853,52,0.6146852818656423,0.1491145340995952,-0.2236003223192158,0.818196426368992,0.6004800103386362,0.02610690811922445,202,182,2434,,,Hot
83,21,19,-0.039387995410203464,-0.29268577773250853,18,0.2670336358231897,-0.21606681459474356,-0.05898316074123367,0.42426886579256645,0.4763255970451074,-0.2343500256082051,184,248,2897,,,Hot
83,22,17,3.013693004521042e-05,-0.29268577773250853,291,0.18523324851908318,-0.2743404340672444,-0.0030754454883340793,0.36124045610033834,0.549105770355107,-0.24967102170981859,173,314,3273,,,Hot
83,23,26,0.29718221149499674,-0.29268577773250853,34,0.43355585283512077,-0.0645554039662413,-0.21117638559634924,0.5266900315424371,0.7010878969730473,0.14648616320333055,166,342,3378,,,Hot
92,0,26,0.20924945473598047,-0.29268577773250853,46,0.5474921065801263,-0.029591232282740795,-0.3136738635599985,0.542447133965494,0.8573512102562818,0.22965728489780385,163,357,3426,,,Hot
92,1,17,-0.10003127593366296,-0.29268577773250853,292,0.19984046053767363,-0.3015347898210781,-0.05898316074123367,0.29033349519658175,0.5769334836795186,-0.359106708149915,158,375,3460,,,Hot
92,2,11,-0.33047574192280904,-0.29268577773250853,263,-0.14488974310106092,-0.4336216606254134,0.15532974772821476,0.0933697149083689,0.31578109709657887,-0.5932990771317215,152,399,3514,,,Hot
92,4,4,-0.6609816207756632,-0.29268577773250853,122,-0.7846856295153225,-0.5695934393945821,1.0281113025095918,-0.1981366799181861,0.031082183854521595,-1.0748160974681458,160,377,3532,,,Hot
92,5,5,-0.5215020755717065,-0.29268577773250853,236,-0.5363630251992849,-0.4957801880627477,0.6926650109921942,-0.10359406537984393,0.17878312380716785,-0.8646995795031606,153,400,3524,,,Hot
92,6,6,-0.5366628957025713,-0.29268577773250853,239,-0.49546283154723164,-0.449161292484747,0.5622136754020951,-0.016930002053030285,0.17022075047657967,-0.6720927713685909,147,412,3489,,,Hot
92,7,10,-0.2758967894516955,-0.29268577773250853,255,-0.2617474392497845,-0.29764988185624475,0.2826750991375972,0.12488391975448296,0.3414682170883434,-0.30657757865866875,156,390,3521,,,Hot
92,8,13,-0.27286462542552253,-0.29268577773250853,264,-0.13612541588990665,-0.3015347898210781,0.19881352625824777,0.20366943186976808,0.3864206770739314,-0.516694096623654,186,296,3435,,,Hot
92,9,16,-0.1576423924309495,-0.29268577773250853,284,0.11219718842613094,-0.3093046057507449,0.01245447541524914,0.2745763927735247,0.4720444103798133,-0.4641649671324076,203,244,3303,,,Hot
92,10,13,-0.40324767855096044,-0.29268577773250853,263,-0.1507326279084971,-0.34038386946941207,0.2982050200411804,0.30609059761963875,0.25584448378246155,-0.7902833127238951,227,177,3040,,,Hot
92,11,10,-0.4669231231005929,-0.29268577773250853,260,-0.18578993675311417,-0.39865748894191294,0.46903414998059584,0.19579088065823957,0.17450193714187376,-0.8953415717063876,258,114,2511,,,Hot
92,12,9,-0.5882096841475118,-0.29268577773250853,256,-0.24129734242375786,-0.449161292484747,0.580849580486395,0.10124826611989741,0.05248811718099207,-1.0222869679768996,270,85,2200,,,Hot
92,13,9,-0.5700166999904741,-0.29268577773250853,256,-0.24421878482747597,-0.41808202876607986,0.6274393431971447,0.15639812460059702,0.03750396385246274,-1.0200982542480976,279,72,2125,,,Hot
92,14,7,-0.691303261037393,-0.29268577773250853,246,-0.37568369299479,-0.46858583230891393,0.8572821725701764,0.030341305216140795,-0.14658706275518332,-1.133911368145798,277,49,1633,,,Hot
92,15,7,-0.6488529646709714,-0.29268577773250853,240,-0.4779341771249231,-0.5035500039924145,0.9722035872566922,-0.03268710447608731,-0.14658706275518332,-1.1754969289930346,277,63,1872,,,Hot
92,16,6,-0.7155605732467768,-0.29268577773250853,240,-0.47501273472120503,-0.4957801880627477,1.0032634290638587,0.0067056515815552544,-0.18939892940812425,-1.1995727800098557,270,60,1703,,,Hot
92,17,8,-0.6549172927233173,-0.29268577773250853,251,-0.3172548449204282,-0.46858583230891393,0.8355402833051598,0.08549116369684039,-0.13588409609194807,-1.1426662230610056,264,67,1711,,,Hot
92,18,9,-0.57608102804282,-0.29268577773250853,254,-0.26759032405722066,-0.4608160163792472,0.7361487895222272,0.06973406127378336,-0.06096332944930143,-1.0857596661121554,249,94,1867,,,Hot
92,19,10,-0.4911804353099767,-0.29268577773250853,249,-0.34062638415017293,-0.45693110841441376,0.5684256437635284,-0.0011728996299732591,-0.0095890894657723,-1.0397966778073149,208,162,2299,,,Hot
92,20,15,-0.2395108211376198,-0.29268577773250853,276,0.01578958910343399,-0.38311785708257934,0.18949557371609785,0.1485195733890685,0.3585929637495198,-0.7180557596734314,197,217,2845,,,Hot
92,21,15,-0.1788675406141603,-0.29268577773250853,268,-0.08353945262298104,-0.3093046057507449,0.2205554155232643,0.2824549439850532,0.3414682170883434,-0.5407699476404751,183,268,3102,,,Hot
92,22,16,-0.0818382917766251,-0.29268577773250853,276,0.012868146699715902,-0.26657061813757765,0.1584357319089314,0.30609059761963875,0.4206701703962842,-0.33940828459069766,170,312,3223,,,Hot
92,23,21,0.07886640161054255,-0.29268577773250853,20,0.2874837326492163,-0.11505920750907539,-0.043453239837650454,0.40851176336950945,0.6218859436651066,-0.06363035476165463,167,322,3230,,,Hot
103,0,26,0.11828453395079123,-0.29268577773250853,32,0.41018431360537605,0.028682387189760065,-0.13663276525914977,0.4557830706386805,0.688244336977165,0.09395703371208425,163,333,3226,,,Hot
103,1,11,-0.37595820231540367,-0.29268577773250853,260,-0.18578993675311417,-0.37923294911774597,0.2640391940532973,0.12488391975448296,0.26012567044775564,-0.40725841018355746,152,355,3175,,,Hot
103,2,6,-0.5942740121998579,-0.29268577773250853,237,-0.5217558131806944,-0.5113198199220812,0.6181213906549947,-0.05632275811067285,0.0674722705095214,-0.7180557596734314,156,338,3114,,,Hot
103,4,5,-0.7671073616917174,-0.29268577773250853,123,-0.7554712054781416,-0.538514175675915,0.9225078403652258,-0.1429868214374865,-0.0095890894657723,-0.8734544344183683,142,383,3144,,,Hot
103,5,4,-0.7671073616917174,-0.29268577773250853,122,-0.7788427447078863,-0.5423990836407484,1.0591711443167582,-0.17450102628360056,-0.013870276131066393,-0.9194174227232088,142,386,3176,,,Hot
103,6,3,-0.7701395257178903,-0.29268577773250853,119,-0.8431144775896843,-0.5579387155000819,1.1088668912082245,-0.18237957749512906,-0.04811976945341915,-0.9259835639096147,149,368,3194,,,Hot
103,7,5,-0.6276278164877606,-0.29268577773250853,214,-0.6970423574037798,-0.4996650960275811,0.8852360301966261,-0.07995841174525839,0.07603464384010959,-0.7771510303510835,140,406,3269,,,Hot
103,8,4,-0.6033705042783768,-0.29268577773250853,214,-0.6882780301926256,-0.5307443597462482,0.8759180776544762,-0.15874392386054353,0.02251981052393341,-0.915039995265605,171,320,3303,,,Hot
103,9,7,-0.5002769273884956,-0.29268577773250853,236,-0.542205910006721,-0.4880103721330809,0.720618868618644,-0.03268710447608731,0.1081435438298153,-0.9172287089944069,193,259,3237,,,Hot
103,10,7,-0.4305371547865172,-0.29268577773250853,242,-0.4487197530877422,-0.48412546416824753,0.5839555646671116,-0.009051450841501772,0.20232965046628537,-0.8800205756047741,215,216,3256,,,Hot
103,11,7,-0.6154991603830686,-0.29268577773250853,222,-0.5597345644290296,-0.519089635851748,0.7423607578836605,-0.03268710447608731,-0.02457324279430163,-1.0091546856040878,226,163,2798,,,Hot
103,12,6,-0.6731102768803552,-0.29268577773250853,221,-0.5772632188513381,-0.5307443597462482,0.8541761883894596,-0.09571551416831542,-0.04383858278812505,-1.0879483798409573,231,139,2513,,,Hot
103,13,5,-0.7428500494823336,-0.29268577773250853,124,-0.7554712054781416,-0.5734783473594155,1.2113643691718738,-0.17450102628360056,-0.1508682494204774,-1.2061389211962614,264,103,2445,,,Hot
103,14,3,-0.8307828062413499,-0.29268577773250853,121,-0.8051357263413491,-0.6162123349725828,1.4256772776413222,-0.3084363968795853,-0.2557573227201827,-1.289310042890735,268,80,2054,,,Hot
103,15,5,-0.7489143775346796,-0.29268577773250853,213,-0.7116495694223702,-0.5695934393945821,1.2765900369669232,-0.19025812870665756,-0.23435138939371225,-1.2521019095011021,270,73,1932,,,Hot
103,16,7,-0.6215634884354146,-0.29268577773250853,243,-0.4195053290505613,-0.47635564823858073,0.8355402833051598,0.038219856427669306,-0.13802468942459512,-1.1229677995017882,276,57,1752,,,Hot
103,17,10,-0.5093734194670145,-0.29268577773250853,246,-0.3786051353985081,-0.39865748894191294,0.7268308369800772,0.2194265342928251,-0.06952570277988962,-1.0638725288241362,266,78,1952,,,Hot
103,18,8,-0.5215020755717065,-0.29268577773250853,241,-0.46332696510633264,-0.46470092434408056,0.8759180776544762,0.053976958850726335,-0.09521282277165419,-1.1207790857729862,232,121,2209,,,Hot
103,19,14,-0.3577652181583658,-0.29268577773250853,273,-0.02803204695233735,-0.3209593296452451,0.30131100422189705,0.3376048024657528,0.16165837714599146,-0.853756010859151,205,151,2050,,,Hot
